Frames Per Second,Frame Delivery Time (ms),Frame Queue Time (ms),Frame Latch Time (ms),Bandwidth Estimate (kbps),Bandwidth Utilization (kbps),Bandwidth Utilization (%),Round Trip Delay (ms),Jitter (us),Packets Received (total),Packets Lost (cumulative),Packets Dropped (cumulative)
90.2,4294990,11.8,0,141264,11639,5,2,95,5728174,16675,36060
90,4294990,12,0,117410,9056,4,2,70,5729130,16675,36060
90,4294993,14.9,0,109246,10099,5,1,96,5730112,16675,36060
90.6,4294990.5,11.8,0,109556,8313,4,1,66,5731027,16675,36060
90.2,4294989.5,11.3,0,120988,6802,4,2,71,5731772,16675,36060
90,4294990.5,11.9,0,111587,7201,4,3,79,5732590,16675,36060
90.1,4294992,14.3,0,109397,6518,5,3,86,5733338,16675,36060
90.1,4294990,12.1,0,119793,6962,4,2,62,5734086,16675,36060
90.5,4294993.5,15.1,0,108517,6923,4,2,77,5734859,16675,36060
90.8,4294990,11.7,0,107021,6633,4,1,78,5735581,16675,36060
69.9,4294991,12.6,0,109553,6931,4,1,66,5736346,16675,36060
90.1,4294990,12.3,0,110956,8628,5,1,59,5737177,16675,36060
90.8,4294993,14.9,0,101398,9856,5,1,65,5738084,16675,36060
90.2,4294991,11.9,0,84127,9143,6,1,69,5738994,16675,36060
89.6,4294994,15.4,0,128956,8334,4,2,67,5739847,16675,36060
89.3,4294990,11.9,0,113691,6990,4,2,52,5740657,16675,36060
90.4,4294990,11.8,0,99425,7702,5,2,76,5741508,16675,36060
88.7,4294990,11.8,0,146256,9857,4,1,52,5742419,16675,36060
89.3,4294993.5,15.2,0,127003,10120,5,1,63,5743411,16675,36060
90.7,4294990.5,12.1,0,121150,9947,4,2,73,5744370,16675,36060
90.8,4294992,13.7,0,140611,9189,4,2,72,5745249,16675,36060
90.4,4294990,12.1,0,142038,8717,4,2,63,5746131,16675,36060
90.3,4294992,13.8,0,125373,10471,6,1,63,5747126,16675,36060
90.1,4294990,12.3,0,122624,7602,4,1,59,5747961,16675,36060
90,4294990.5,12,0,124442,9459,4,2,59,5748878,16675,36060
90.4,4294990,11.1,0,89758,8945,10,1,84,5749778,16675,36060
90,4294990,11.5,0,132595,10294,4,2,59,5750723,16675,36060
90.9,4294990,11.9,0,112149,10962,6,2,81,5751725,16675,36060
89.7,4294989.5,11,0,139897,9671,4,1,70,5752695,16675,36060
89.5,4294990.5,12.3,0,117896,8749,4,2,63,5753611,16675,36060
90.2,4294993,14.4,0,123607,9180,5,2,68,5754490,16675,36060
89.9,4294992,12.6,0,194776,25988,6,2,66,5756187,16675,36060
90,4294992,11,0,176899,18517,5,1,74,5757984,16675,36060
89.8,4294991,11.6,0,185269,21360,4,1,61,5759689,16675,36060
90,4294992,12.6,0,146301,21764,7,1,83,5761354,16675,36060
89.8,4294990.5,10.6,0,167469,14669,4,1,51,5762653,16675,36060
90,4294991,11.9,0,132982,12656,4,1,66,5763898,16675,36060
90.3,4294992.5,13.7,0,140152,12276,5,1,47,5765010,16675,36060
88.7,4294991,11.5,0,92403,11737,6,1,59,5766081,16675,36060
91.2,4294991,11.8,0,142041,11735,5,2,66,5767135,16675,36060
99.8,4294978.5,1.9,7.1,113183,9760,4,2,54,5768139,16675,36060
60.7,4294982,1.6,11,136895,9453,4,1,50,5769089,16675,36060
89.8,4294994,14.7,0,121280,10585,5,2,80,5770098,16675,36060
89.6,4294998,19.6,0,155043,11318,5,1,72,5771152,16675,36060
90.1,4294991,11.7,0,154744,12101,4,1,53,5772238,16675,36060
90.2,4294990,11,0,172173,12813,4,1,49,5773339,16675,36060
89.6,4294997,17.2,0,145739,13410,4,2,80,5774540,16675,36060
89.9,4294991.5,12.1,0,156381,13824,4,2,112,5775699,16675,36060
90,4294991.5,12.2,0,160184,11120,4,2,56,5776777,16675,36060
89.9,4294991,11.8,0,143244,11049,4,1,62,5777843,16675,36060
89.7,4294989.5,10,0,132228,10741,4,2,63,5778875,16675,36060
90.1,4294991,12.1,0,156904,10918,4,2,61,5779962,16675,36060
89.8,4294994,14.1,0,150948,10611,4,1,65,5780996,16675,36060
89.7,4294991,11.8,0,145323,11088,4,2,62,5782016,16675,36060
90.5,4294991,12,0,133925,10292,5,2,55,5783040,16675,36060
90.1,4294991,12.2,0,133442,11466,4,1,69,5784081,16675,36060
89.9,4294991,11.6,0,111349,9998,6,2,91,5785033,16675,36060
90.3,4294990,11.6,0,135072,10032,4,1,79,5785959,16675,36060
89.8,4294991.5,12.4,0,160689,11636,4,1,48,5786947,16675,36060
90.6,4294991,11.6,0,136890,11758,5,2,56,5788051,16675,36060
89.8,4294991,11.8,0,126517,9019,4,2,72,5788970,16675,36060
90,4294994,14.4,0,111164,9270,4,2,67,5789888,16675,36060
89.9,4294991.5,13,0,133021,11141,4,1,72,5790928,16675,36060
89.8,4294993,9.8,0,158173,25046,14,1,87,5792587,16675,36060
90,4294992,11.3,0,147011,25601,9,2,83,5794654,16675,36060
89.5,4294993,11.7,0,181637,37563,12,2,81,5797175,16675,36060
90.1,4294991,11.4,0,199321,30823,7,2,68,5799500,16675,36060
90.4,4294992,12.2,0,172090,22706,6,1,88,5801397,16675,36060
90.3,4294990,10.8,0,162602,22531,6,1,82,5803358,16675,36060
90,4294991,11.7,0,214810,24630,6,2,71,5805410,16675,36060
89.9,4294991,12.1,0,217360,17431,4,1,86,5806899,16675,36060
89.9,4294991,12.1,0,155705,18252,5,1,69,5808449,16675,36060
90.1,4294991.5,13.5,0,150388,14789,5,1,63,5809757,16675,36060
91.3,4294990,11.8,0,129967,14657,7,3,79,5811030,16675,36060
89.5,4294990.5,11.7,0,141779,18802,7,1,80,5812499,16675,36060
89.7,4294989.5,11.8,0,79784,7208,4,1,81,5813356,16675,36060
89.9,4294995,15.8,0,247247,17581,4,1,67,5814458,16675,36060
89.4,4294991,11.3,0,230185,28124,6,2,83,5816549,16675,36060
90,4294995,15.3,0,146816,27088,7,2,99,5818670,16675,36060
90.2,4294990,9.7,0,115159,19588,9,2,81,5820358,16675,36060
90.8,4294990,11.9,0,136500,19924,4,2,60,5822071,16675,36060
90.1,4294990,11.3,0,104365,11291,5,2,72,5823154,16675,36060
89.9,4294989.5,10.9,0,76066,5593,5,2,51,5823868,16675,36060
90.2,4294990,12.4,0,90283,5587,4,1,84,5824600,16675,36060
90.2,4294990,11.7,0,87964,5254,4,1,78,5825284,16675,36060
90,4294990,12.2,0,83384,5650,4,1,89,5825929,16675,36060
85.1,4294983.5,1.8,9.7,172708,18750,13,5,489,5828529,16773,36252
69.4,4294985,1.9,12.2,183319,28125,16,7,627,5831057,16938,36691
89.4,4294984.5,2,8.9,185433,22231,15,7,356,5833769,17088,37077
85.1,4295000,2.6,9.6,183322,14040,38,10,1001,5835589,17192,37401
93.7,4294986.5,2.3,7.6,192415,13412,17,10,527,5837742,17240,37596
46.5,4294986,1.9,19.5,148556,16450,42,13,539,5845069,17582,38541
79,4294996,2.1,10.4,113756,16318,41,7,873,5850247,17880,39483
95.6,4294985.5,2.3,7.2,96916,14839,17,7,697,5851736,17940,39620
94.9,4294983,2.1,5.2,195788,15908,8,6,519,5853040,17978,39688
28.5,4295007,2.2,33.1,171647,17012,59,8,802,5854851,18098,39970
90,4294994.5,14.6,0,210921,27766,13,10,156,5857875,18168,40159
91.1,4294992,11.9,0,184874,35180,8,3,75,5861118,18168,40159
87.1,4294990,10.4,0,176710,27664,8,2,68,5863309,18168,40159
90.4,4294992,11.4,0,217641,21251,5,2,57,5865122,18168,40159
90.7,4294996,12.9,0,232756,45605,9,2,83,5867986,18168,40159
90.2,4294992,11.5,0,211655,29691,6,2,61,5870559,18168,40159
90.1,4294995.5,13.2,0,185300,54491,13,2,92,5874700,18168,40159
90.7,4294994,13.1,0,188989,31735,9,2,63,5877456,18168,40159
89.8,4294991,11,0,160971,20424,7,2,89,5879031,18168,40159
90,4294992,11.8,0,172901,29832,7,2,65,5881274,18168,40159
89.9,4294994,11.6,0,200198,38470,8,2,62,5883945,18168,40159
88.9,4294992.5,12.5,0,170297,30940,5,2,62,5886407,18168,40159
94.8,4294994.5,13.9,0,199114,29526,6,2,63,5888601,18168,40159
89.7,4294992,12,0,196227,21112,6,2,87,5890124,18168,40159
90.6,4294993.5,11.8,0,233388,33661,6,2,65,5892634,18168,40159
89.6,4294991,10.9,0,158205,23258,9,2,62,5894489,18168,40159
89.4,4294992.5,12,0,178438,25552,6,1,73,5896550,18168,40159
90.3,4294992,11.8,0,147600,25002,10,1,100,5898425,18168,40159
89.9,4294992,11.8,0,161916,26986,8,1,75,5900416,18168,40159
90.4,4294992,12.2,0,156276,23034,6,1,75,5902314,18168,40159
90.2,4294992,12,0,134406,23629,9,1,70,5904139,18168,40159
90.1,4294992,12.2,0,139680,23979,7,1,91,5905859,18168,40159
90.4,4294991,10.8,0,95807,20202,11,1,133,5907558,18168,40159
89.2,4294992,12,0,162681,22537,8,1,75,5909286,18168,40159
89.7,4294993,13.1,0,205796,25630,7,1,90,5911294,18168,40159
89.9,4294992,12.2,0,117443,20619,10,2,86,5913049,18168,40159
89.9,4294991,11.3,0,145390,20362,10,2,66,5914614,18168,40159
90.1,4294992.5,12.4,0,163016,23514,9,2,74,5916331,18168,40159
89.8,4294993.5,12.1,0,182900,24912,6,2,82,5918325,18168,40159
90.4,4294992,12,0,193073,21881,6,2,82,5920048,18168,40159
89.1,4294991,11,0,219422,20199,4,2,78,5921678,18168,40159
