Frames Per Second,Frame Delivery Time (ms),Frame Queue Time (ms),Frame Latch Time (ms),Bandwidth Estimate (kbps),Bandwidth Utilization (kbps),Bandwidth Utilization (%),Round Trip Delay (ms),Jitter (us),Packets Received (total),Packets Lost (cumulative),Packets Dropped (cumulative)
90.5,4294987.5,11.6,0,83769,7122,4,1,79,329601,439,493
90.1,4294987.5,12.1,0,104689,7704,5,1,100,330387,439,493
90.5,4294987.5,12.1,0,97296,7311,6,1,81,331190,439,493
89.1,4294987.5,11.9,0,94269,7148,5,1,96,331961,439,493
92.2,4294987,11.4,0,110300,8242,4,1,67,332819,439,493
90.2,4294986.5,11.2,0,103884,7908,4,1,95,333626,439,493
90.4,4294988,12.3,0,72111,5186,4,2,123,334332,439,493
89.2,4294986.5,11.4,0,118937,6820,4,2,69,335092,439,493
89.8,4294987,11.3,0,117981,6685,4,2,90,335864,439,493
89.9,4294987.5,11.8,0,121974,7028,4,1,64,336610,439,493
90.2,4294987.5,11.5,0,118318,7269,4,1,84,337385,439,493
89.8,4294987.5,11.9,0,90251,6418,5,1,143,338154,439,493
90.1,4294988.5,12.9,0,110565,7673,4,1,68,338928,439,493
89.9,4294987.5,11.7,0,67515,4444,4,1,118,339602,439,493
91.3,4294987.5,12.2,0,79097,5525,4,1,95,340236,439,493
90.4,4294987,11.4,0,81785,6460,5,1,81,340999,439,493
90.2,4294987.5,12.1,0,88110,6328,5,1,100,341744,439,493
89.2,4294985.5,10.3,0,98881,6713,4,1,78,342460,439,493
90.5,4294987.5,12.4,0,86681,6550,5,1,79,343218,439,493
90.3,4294986.5,11.2,0,123814,8517,4,1,54,344026,439,493
90,4294987.5,12.1,0,99519,6323,5,1,83,344754,439,493
90.3,4294990,13.7,0,88818,6355,7,1,174,345450,439,493
90.6,4294987.5,12.5,0,113805,7987,4,2,100,346259,439,493
90,4294990,15.6,0,94495,6868,4,2,107,347031,439,493
89.9,4294987.5,11.9,0,78478,6917,6,2,75,347834,439,493
67.3,4294987.5,11.7,0,79406,5009,4,1,87,348493,439,493
89.6,4294987,11.5,0,98803,6763,4,2,87,349227,439,493
90,4294988.5,12.7,0,70179,4758,4,2,127,349891,439,493
90,4294986.5,11.1,0,69247,4191,5,2,128,350464,439,493
89.7,4294987.5,12.2,0,60597,3498,4,1,154,351033,439,493
90.1,4294986.5,10.7,0,74060,3885,4,1,95,351604,439,493
89.8,4294987.5,11.9,0,70807,3927,4,1,116,352182,439,493
90.6,4294986.5,11.6,0,56716,5749,4,1,134,352836,439,493
91.1,4294986.5,11.4,0,47235,513,4,1,112,353228,439,493
90.6,4294986.5,12.2,0,48313,387,4,1,111,353612,439,493
90,4294987.5,12.4,0,77128,5870,4,1,106,354272,439,493
88.9,4294987.5,12,0,103846,8259,6,1,101,355056,439,493
89.6,4294987,11.7,0,117971,8381,4,1,65,355947,439,493
89.9,4294987.5,11.5,0,67646,6915,5,1,107,356717,439,493
89.7,4294987.5,11.6,0,78948,6006,4,1,69,357428,439,493
89.6,4294987.5,12.3,0,72000,5098,4,1,114,358100,439,493
89.7,4294989,14.2,0,61617,3798,5,1,103,358677,439,493
90.6,4294987.5,12.2,0,91430,5245,4,1,103,359281,439,493
90.1,4294987,11.4,0,66672,7712,6,1,102,360111,439,493
89.6,4294987.5,12,0,83873,5910,5,1,81,360898,439,493
90.1,4294988.5,12.8,0,84257,6080,4,1,77,361577,439,493
90.3,4294987.5,12,0,72404,4945,4,1,84,362179,439,493
90.1,4294986.5,10.9,0,76348,8193,5,1,94,362982,439,493
90.6,4294987.5,12.2,0,67521,6561,5,1,106,363759,439,493
89.8,4294989,13.4,0,90237,5632,4,1,95,364458,439,493
90.2,4294987.5,11.7,0,84120,7233,5,2,100,365249,439,493
90,4294987.5,12,0,77735,5495,4,2,79,365956,439,493
90.2,4294986.5,11.3,0,80974,7205,4,2,78,366693,439,493
89.7,4294987.5,12.2,0,77206,5898,5,1,102,367397,439,493
89.6,4294987.5,11.9,0,79883,5778,4,2,69,368119,439,493
90.2,4294987.5,12.5,0,71912,4657,4,2,118,368775,439,493
90.3,4294987.5,11.9,0,63600,4828,4,1,112,369419,439,493
89.8,4294987.5,12.5,0,70258,5327,4,1,95,370076,439,493
90,4294986.5,11.2,0,63889,5915,5,1,80,370779,439,493
89.5,4294986.5,11.5,0,68235,4825,4,2,136,371411,439,493
90,4294987.5,11.6,0,59760,4877,6,1,86,372066,439,493
90,4294987.5,12.1,0,76770,4911,4,2,114,372714,439,493
89.6,4294987.5,12.1,0,80949,5562,5,2,104,373395,439,493
89.9,4294986.5,11.4,0,68829,5523,6,2,167,374057,439,493
89.5,4294989.5,14.1,0,84719,5366,4,1,92,374689,439,493
90,4294987.5,11.5,0,81529,5398,5,1,207,375369,439,493
89,4294986.5,11,0,66650,5515,7,2,120,376037,439,493
90.3,4294987.5,12.1,0,65003,4971,4,2,123,376727,439,493
90.2,4294986.5,10.7,0,69705,5766,5,1,96,377371,439,493
90.3,4294987.5,12.1,0,59449,4830,4,1,124,378034,439,493
90,4294991,15.9,0,60957,4605,5,1,143,378684,439,493
90.8,4294987.5,11.9,0,60707,5231,5,2,109,379346,439,493
