Timestamp,Frames Per Second,Frame Delivery Time (ms),Frame Queue Time (ms),Frame Latch Time (ms),Bandwidth Estimate (kbps),Bandwidth Utilization (kbps),Bandwidth Utilization (%),Round Trip Delay (ms),Jitter (us),Packets Received (total),Packets Lost (cumulative),Packets Dropped (cumulative)
34:16.1,20.8,101.6,2.9,42,47076,13366,17,64,448,1490001,826,957
34:17.1,30.6,97.4,3.2,29.8,65647,15364,15,63,293,1491661,826,957
34:18.2,18.7,104.7,3.8,50.3,40223,14829,21,63,515,1493482,826,957
34:27.0,12.9,128.5,4.4,73.1,25070,11437,88,76,1200,1509474,826,957
34:28.1,13.9,132.6,3.6,68.6,15140,9287,97,75,2036,1510739,826,957
34:30.3,21.1,103.4,2.9,32.5,29836,10315,39,63,700,1513166,826,957
34:31.3,62.1,102.4,2.5,13.6,53032,11708,13,63,376,1514511,826,957
34:33.5,26.8,104.7,2.4,34.4,46775,14109,21,64,490,1517547,826,957
34:34.6,129.6,104.7,2.9,4.5,73912,17159,16,63,361,1519359,826,957
34:35.7,27.1,101.9,2.9,34.2,54388,21552,27,66,490,1521543,826,957
34:36.7,20.4,100.7,2.7,46.3,94839,22108,14,64,513,1523879,826,957
34:40.0,31.6,105.2,3.6,26.9,53552,24933,34,63,485,1531375,826,957
34:41.0,25.3,102,3.7,36,61552,31815,28,63,393,1534344,826,957
34:49.2,23.6,112,4.8,24.3,31191,5634,38,79,2586,1542964,847,983
34:50.3,102.9,101.8,2.8,6.1,28242,5045,18,64,771,1543652,847,983
34:52.4,25.2,98.2,2.9,35.3,87951,6973,15,65,662,1545238,847,983
34:53.4,188.9,98.7,3.2,1,33942,5597,11,63,485,1545926,847,983
34:55.5,28.9,102,3.1,31.7,38512,9695,21,63,440,1548007,847,983
34:56.5,128.5,101.5,3.4,4.9,64571,14040,11,63,304,1549333,847,983
34:58.6,20.6,103.5,3.2,44.8,37442,22814,32,64,394,1553168,847,983
34:59.6,124.1,103.5,3.1,5.2,50878,27847,29,63,446,1555533,847,983
35:01.6,23.8,111.4,2.8,38.7,24191,18454,47,69,636,1560205,847,983
